date,home_team,away_team,winning_team,home_pts,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_fg2,home_fg2a,home_fg2_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_ortg,home_drtg,home_pace,home_ftr,home_3ptar,home_ts,home_trb_pct,home_ast_pct,home_stl_pct,home_blk_pct,home_efg_pct,home_tov_pct,home_orb_pct,home_ft_rate,home_ast_tov,home_ast_ratio,home_elo,away_pts,away_fg,away_fga,away_fg_pct,away_fg3,away_fg3a,away_fg3_pct,away_fg2,away_fg2a,away_fg2_pct,away_ft,away_fta,away_ft_pct,away_orb,away_drb,away_trb,away_ast,away_stl,away_blk,away_tov,away_pf,away_ortg,away_drtg,away_pace,away_ftr,away_3ptar,away_ts,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_efg_pct,away_tov_pct,away_orb_pct,away_ft_rate,away_ast_tov,away_ast_ratio,away_elo
2000-11-06,Sacramento Kings,Portland Trail Blazers,0,100.0,37.58,77.42,0.49,5.61,13.45,0.42,31.97,63.97,0.51,19.23,23.68,0.8,9.12,29.57,38.69,26.43,12.02,5.69,18.44,23.16,107.07,91.73,90.9,0.3,0.17,0.58,46.68,69.87,12.91,9.2,0.53,17.44,23.81,0.24,1.45,0.32,1548.98,85.18,32.98,81.13,0.41,4.0,11.0,0.36,28.98,70.13,0.42,15.22,17.83,0.86,12.39,20.43,32.82,19.22,11.37,2.02,13.26,28.2,97.88,112.84,87.22,0.23,0.14,0.48,53.9,59.0,13.12,3.45,0.43,12.94,29.48,0.19,1.62,0.29,1446.71
2000-11-07,Toronto Raptors,Boston Celtics,0,94.83,35.44,89.8,0.4,4.85,16.09,0.3,30.6,73.7,0.42,19.1,27.67,0.71,17.71,27.86,45.57,25.63,7.45,6.55,15.77,22.67,99.1,106.89,95.77,0.31,0.18,0.47,49.34,72.48,7.83,8.39,0.42,13.46,35.12,0.21,1.65,0.33,1453.89,100.96,32.41,78.02,0.42,7.2,15.0,0.48,25.2,63.02,0.4,28.94,35.35,0.81,10.61,32.18,42.8,20.57,13.0,5.98,14.2,22.82,104.71,87.88,96.39,0.46,0.19,0.54,52.78,63.76,13.5,8.51,0.46,13.18,24.56,0.37,1.45,0.3,1533.64
2000-11-07,Milwaukee Bucks,New York Knicks,1,93.0,33.2,81.37,0.41,5.39,16.96,0.32,27.82,64.41,0.43,21.2,26.0,0.82,15.78,32.37,48.15,15.8,5.39,6.8,19.18,26.59,98.62,106.9,94.36,0.32,0.21,0.5,50.26,47.6,5.69,11.39,0.44,17.11,33.52,0.26,0.83,0.23,1460.35,76.48,26.83,69.59,0.39,3.82,11.41,0.33,23.02,58.18,0.4,19.0,23.39,0.82,11.55,25.24,36.8,15.63,5.59,4.2,20.17,28.17,89.7,110.89,85.24,0.34,0.16,0.48,50.53,57.77,6.61,7.1,0.41,20.05,27.4,0.27,0.85,0.25,1486.42
2000-11-07,Chicago Bulls,Washington Wizards,1,81.2,26.61,67.82,0.39,5.39,8.61,0.65,21.22,59.2,0.36,22.59,29.82,0.76,7.41,24.04,31.45,19.41,7.59,4.61,20.0,21.83,88.4,107.12,91.87,0.44,0.13,0.5,55.33,72.96,8.31,7.23,0.43,19.8,18.84,0.33,0.97,0.29,1437.4,85.81,32.54,71.72,0.46,3.69,7.61,0.5,28.85,64.11,0.45,17.04,23.83,0.71,8.25,34.4,42.65,20.6,5.7,2.52,24.1,26.92,89.78,95.33,95.7,0.33,0.11,0.52,46.58,63.35,5.95,4.1,0.48,22.51,21.97,0.24,0.91,0.27,1498.03
2000-11-07,Houston Rockets,Los Angeles Lakers,0,96.85,33.83,75.69,0.45,3.96,12.93,0.27,29.87,62.76,0.48,25.23,34.96,0.73,10.7,27.31,38.01,18.45,8.86,6.23,16.94,19.72,102.77,105.5,94.27,0.47,0.17,0.53,53.13,54.67,9.4,8.56,0.47,15.64,25.62,0.34,1.1,0.27,1487.68,95.71,36.01,67.7,0.54,4.39,11.3,0.39,31.62,56.4,0.57,19.3,30.91,0.62,9.82,30.1,39.92,25.43,6.23,7.7,18.8,19.95,108.78,100.09,88.14,0.46,0.17,0.59,45.54,70.58,6.95,11.19,0.57,18.94,30.29,0.29,1.35,0.31,1535.79
2000-11-07,Phoenix Suns,San Antonio Spurs,0,97.33,36.9,87.19,0.43,5.84,19.93,0.29,31.06,67.26,0.47,17.68,22.14,0.8,11.15,30.88,42.03,24.99,11.68,3.91,17.53,27.4,98.03,94.74,99.58,0.26,0.23,0.5,53.59,67.71,11.74,5.95,0.46,15.33,24.62,0.21,1.47,0.31,1531.25,99.02,33.61,66.65,0.51,4.0,8.41,0.48,29.61,58.24,0.51,27.8,33.98,0.82,6.22,31.8,38.02,17.2,5.59,4.0,17.8,21.8,108.44,94.38,91.36,0.51,0.13,0.61,48.23,51.19,6.15,5.99,0.54,17.97,19.42,0.42,0.96,0.25,1542.7
2000-11-07,Portland Trail Blazers,Atlanta Hawks,0,87.09,34.33,82.92,0.41,3.69,10.69,0.34,30.64,72.23,0.42,14.74,17.5,0.85,14.09,21.89,35.98,20.44,11.49,2.52,14.24,28.15,99.26,110.38,87.84,0.22,0.13,0.48,51.66,59.75,13.16,4.31,0.44,13.43,32.64,0.18,1.59,0.29,1473.93,83.44,30.79,81.63,0.38,5.7,15.15,0.38,25.09,66.47,0.38,16.17,21.33,0.77,13.3,19.51,32.8,16.59,9.47,1.7,14.52,28.58,93.87,117.62,88.72,0.26,0.19,0.46,56.51,53.9,10.63,3.18,0.41,13.72,27.69,0.2,1.13,0.27,1420.36
2000-11-08,Indiana Pacers,Milwaukee Bucks,0,85.61,35.18,77.96,0.45,4.2,16.8,0.25,30.98,61.17,0.51,11.04,16.26,0.68,9.61,26.41,36.02,18.8,5.41,3.8,17.61,31.18,94.51,107.3,90.63,0.21,0.22,0.5,49.97,53.51,6.01,6.67,0.48,17.11,24.3,0.15,1.08,0.26,1464.68,93.62,33.77,81.65,0.41,4.94,16.73,0.29,28.83,64.91,0.44,21.15,26.62,0.8,15.18,32.49,47.67,17.39,6.01,6.08,18.48,27.16,98.98,104.07,94.63,0.33,0.2,0.5,49.77,51.2,6.33,10.02,0.44,16.49,32.94,0.26,0.98,0.25,1480.07
2000-11-08,Philadelphia 76ers,Detroit Pistons,0,99.3,37.06,70.84,0.53,3.0,9.06,0.34,34.06,61.78,0.56,22.17,29.7,0.75,10.42,30.4,40.82,24.88,10.15,5.9,16.0,24.31,112.88,87.1,88.65,0.42,0.13,0.6,48.98,67.59,11.54,9.31,0.55,15.83,28.89,0.32,1.67,0.32,1572.81,99.16,40.66,89.93,0.45,3.6,13.35,0.26,37.06,76.58,0.48,14.24,19.09,0.74,12.36,33.39,45.75,20.09,7.01,5.86,15.65,27.0,102.35,100.1,96.88,0.22,0.15,0.5,50.71,49.76,7.26,7.77,0.47,13.67,30.39,0.16,1.45,0.26,1477.59
2000-11-08,Washington Wizards,New Jersey Nets,1,87.13,33.4,73.71,0.45,3.62,7.49,0.5,29.78,66.22,0.45,16.71,24.25,0.69,8.52,33.48,42.01,20.87,5.75,2.75,22.59,27.64,90.94,97.07,95.91,0.33,0.1,0.52,47.67,62.62,6.0,4.43,0.48,21.02,22.1,0.23,1.05,0.27,1478.87,84.04,31.41,83.78,0.38,2.59,8.78,0.29,28.82,75.0,0.38,18.63,28.45,0.65,12.41,34.18,46.59,22.78,9.61,7.39,14.8,30.39,86.89,87.92,96.88,0.34,0.1,0.44,51.52,72.73,9.93,10.69,0.39,13.36,24.19,0.22,1.54,0.33,1508.04
2000-11-08,Miami Heat,Seattle SuperSonics,0,99.7,35.55,75.59,0.47,7.18,15.78,0.45,28.37,59.82,0.48,21.41,26.2,0.82,7.83,30.78,38.61,19.96,11.59,5.59,20.59,29.57,100.61,81.25,98.76,0.35,0.21,0.57,53.82,55.52,11.74,8.39,0.52,19.13,19.85,0.28,0.96,0.26,1514.24,91.9,33.64,81.87,0.41,6.63,20.28,0.32,27.01,61.59,0.44,17.99,23.99,0.75,12.94,35.54,48.48,21.05,6.68,7.64,19.44,23.62,95.12,98.68,96.52,0.3,0.25,0.5,50.1,62.64,7.01,10.12,0.45,17.37,27.87,0.22,1.09,0.28,1479.44
2000-11-08,New York Knicks,Cleveland Cavaliers,1,76.52,26.96,70.47,0.38,3.75,12.07,0.31,23.21,58.4,0.4,18.85,23.09,0.82,11.13,26.49,37.62,15.2,5.85,4.61,19.11,27.42,89.37,108.04,85.6,0.33,0.17,0.48,50.48,56.12,6.88,7.59,0.41,19.05,26.4,0.27,0.88,0.25,1506.6,89.26,33.63,79.63,0.42,1.59,6.39,0.23,32.04,73.24,0.44,20.41,31.39,0.65,12.22,39.57,51.8,18.24,5.61,8.2,20.02,28.02,90.28,86.71,95.13,0.4,0.08,0.48,46.52,53.57,5.65,11.25,0.43,17.61,27.49,0.26,0.9,0.25,1528.46
2000-11-08,Orlando Magic,Charlotte Hornets,1,93.99,33.53,79.1,0.43,4.76,15.26,0.3,28.76,63.84,0.45,22.18,32.28,0.68,10.25,29.35,39.6,17.4,8.87,8.13,18.22,24.86,95.51,92.01,98.75,0.41,0.19,0.51,52.95,51.84,9.0,12.38,0.46,16.21,23.84,0.28,1.05,0.25,1486.05,98.12,33.03,65.03,0.51,3.94,9.31,0.43,29.09,55.72,0.53,28.11,36.49,0.77,8.37,33.52,41.89,17.06,7.76,6.62,17.47,23.91,110.88,94.26,88.54,0.57,0.14,0.61,43.16,52.71,8.75,10.36,0.55,17.73,28.19,0.44,0.98,0.26,1513.92
2000-11-08,Dallas Mavericks,Vancouver Grizzlies,1,97.94,35.0,84.21,0.42,8.86,23.04,0.39,26.14,61.17,0.43,19.08,26.41,0.73,16.97,29.73,46.7,21.25,7.77,7.93,17.25,26.32,104.78,101.84,93.58,0.31,0.27,0.51,50.49,60.73,8.25,12.78,0.47,15.27,33.83,0.23,1.23,0.29,1504.91,93.98,37.32,87.4,0.43,4.46,14.31,0.31,32.86,73.09,0.45,14.88,25.7,0.58,13.37,33.52,46.89,26.48,11.08,4.79,12.83,22.22,98.39,94.17,95.63,0.29,0.17,0.48,51.68,70.99,11.58,7.75,0.45,11.57,26.96,0.17,2.19,0.35,1510.29
2000-11-08,San Antonio Spurs,Los Angeles Lakers,0,101.67,34.68,68.72,0.51,4.46,8.76,0.51,30.22,59.95,0.51,27.85,34.71,0.81,7.44,32.77,40.21,18.23,5.24,4.46,17.7,21.39,110.1,96.29,92.3,0.51,0.13,0.61,48.01,52.35,5.73,6.32,0.54,17.53,21.83,0.41,1.03,0.26,1569.02,97.31,36.39,70.67,0.52,4.38,11.76,0.38,32.01,58.91,0.55,20.14,31.51,0.64,10.63,30.02,40.65,25.92,5.48,7.63,17.74,20.09,109.45,101.02,89.02,0.45,0.17,0.58,45.72,71.18,6.12,11.09,0.56,17.7,30.72,0.29,1.54,0.32,1546.84
2000-11-08,Denver Nuggets,Minnesota Timberwolves,0,99.3,37.03,85.73,0.43,6.69,22.27,0.31,30.34,63.46,0.48,18.55,28.87,0.62,11.16,23.65,34.81,21.06,10.41,5.6,14.23,26.16,99.2,108.07,100.1,0.34,0.26,0.5,57.16,57.68,10.37,8.15,0.47,12.64,24.14,0.22,1.5,0.29,1476.5,102.68,42.24,87.39,0.48,4.94,9.64,0.49,37.3,77.74,0.48,13.25,16.16,0.82,12.84,29.96,42.8,27.03,7.0,2.67,15.39,25.46,108.18,102.98,94.89,0.19,0.11,0.54,48.07,63.8,7.36,3.77,0.51,13.99,31.32,0.15,1.75,0.32,1525.1
2000-11-08,Los Angeles Clippers,Utah Jazz,1,90.94,33.98,70.34,0.48,3.85,13.45,0.29,30.13,56.89,0.53,19.11,30.83,0.62,11.83,32.32,44.15,18.76,4.21,5.39,22.94,27.74,96.61,106.91,94.05,0.44,0.19,0.54,44.25,55.38,4.51,7.28,0.51,21.45,33.97,0.27,0.83,0.25,1467.98,106.27,40.58,79.54,0.51,4.7,9.39,0.5,35.88,70.15,0.51,20.42,34.51,0.58,10.25,24.12,34.36,30.43,9.64,3.69,12.91,30.15,112.95,101.64,94.08,0.45,0.12,0.56,55.03,74.63,10.2,6.37,0.54,12.04,25.51,0.27,2.42,0.36,1565.04
2000-11-08,Sacramento Kings,Golden State Warriors,0,98.84,37.53,78.38,0.49,4.98,12.72,0.38,32.55,65.66,0.51,18.81,23.82,0.79,9.49,29.91,39.4,25.25,11.24,5.24,17.71,22.36,105.89,93.28,91.34,0.3,0.16,0.56,46.79,66.76,12.08,8.41,0.52,16.73,24.33,0.24,1.43,0.31,1528.73,96.2,33.22,82.26,0.4,4.0,8.82,0.47,29.22,73.45,0.4,25.76,35.96,0.71,14.41,39.78,54.18,18.61,10.18,6.83,19.78,23.43,95.25,94.47,101.03,0.44,0.11,0.49,44.56,56.1,10.03,10.12,0.43,16.84,30.39,0.32,0.97,0.26,1494.61
2000-11-09,Charlotte Hornets,Seattle SuperSonics,1,98.6,33.41,66.25,0.51,4.02,9.25,0.44,29.39,57.0,0.52,27.76,36.65,0.76,9.01,33.29,42.3,18.01,7.23,6.76,17.12,23.35,111.06,94.36,88.82,0.56,0.14,0.6,42.91,54.67,8.14,10.4,0.54,17.24,29.18,0.43,1.07,0.26,1542.88,92.57,34.36,82.92,0.42,6.76,20.93,0.32,27.6,61.99,0.44,17.09,23.1,0.73,13.53,34.98,48.51,22.01,7.01,7.51,20.12,23.76,95.41,100.11,96.92,0.28,0.25,0.5,49.92,63.9,7.28,9.93,0.46,17.74,29.34,0.21,1.09,0.29,1459.7
2000-11-09,New Jersey Nets,Detroit Pistons,1,84.27,31.45,83.33,0.38,2.39,8.95,0.26,29.06,74.38,0.39,18.97,27.95,0.68,11.68,32.86,44.55,22.64,9.14,7.09,14.39,30.09,87.94,91.0,96.04,0.34,0.11,0.44,52.49,72.16,9.51,10.27,0.39,13.1,23.54,0.23,1.58,0.33,1479.08,98.03,39.75,88.96,0.45,3.23,12.44,0.25,36.53,76.52,0.48,15.3,20.18,0.75,12.1,32.6,44.7,20.13,6.88,5.37,15.72,27.51,101.32,100.14,96.72,0.23,0.14,0.5,51.08,51.28,7.13,7.16,0.46,13.81,29.64,0.18,1.42,0.27,1457.86
2000-11-09,Minnesota Timberwolves,Philadelphia 76ers,1,101.51,41.36,86.47,0.48,5.02,10.29,0.47,36.34,76.18,0.48,13.78,16.64,0.83,12.23,28.87,41.1,26.38,7.64,2.86,15.25,25.5,107.2,103.3,94.66,0.19,0.12,0.54,49.32,63.54,8.08,4.16,0.51,13.97,29.87,0.16,1.72,0.32,1511.59,97.43,36.08,70.82,0.52,3.0,9.89,0.32,33.08,60.93,0.55,22.27,30.14,0.74,10.22,30.39,40.61,23.48,9.73,5.86,15.11,23.48,111.41,88.12,87.97,0.43,0.14,0.58,49.47,64.88,11.12,9.44,0.54,15.06,27.9,0.32,1.64,0.31,1583.7
2000-11-09,Chicago Bulls,Orlando Magic,0,81.15,26.76,68.06,0.39,5.09,8.14,0.64,21.67,59.92,0.36,22.55,28.83,0.79,8.07,24.57,32.64,18.53,7.09,4.6,20.31,22.58,89.07,107.43,91.13,0.42,0.12,0.5,53.76,69.44,7.79,7.38,0.43,20.08,20.82,0.33,0.92,0.28,1418.09,95.93,34.51,80.79,0.43,5.07,15.6,0.32,29.44,65.19,0.45,21.85,31.59,0.69,11.16,28.95,40.11,17.91,9.38,8.04,17.84,24.27,97.32,92.66,98.84,0.39,0.19,0.51,52.79,51.89,9.5,12.26,0.46,15.77,25.35,0.27,1.09,0.26,1505.79
2000-11-09,Houston Rockets,Vancouver Grizzlies,0,97.19,33.73,75.37,0.45,4.1,12.69,0.29,29.63,62.68,0.48,25.63,35.53,0.73,11.4,26.73,38.14,18.62,8.5,5.99,16.75,19.71,104.37,107.86,93.26,0.48,0.17,0.53,52.5,55.33,9.09,8.34,0.48,15.5,27.51,0.34,1.13,0.27,1475.43,94.37,36.61,86.47,0.42,3.98,13.22,0.29,32.63,73.25,0.44,17.17,28.46,0.59,13.49,33.67,47.16,25.74,11.12,4.76,13.0,22.12,98.46,93.34,95.93,0.33,0.15,0.48,51.18,70.2,11.59,7.6,0.45,11.66,27.39,0.2,2.1,0.34,1523.69
2000-11-09,Phoenix Suns,Atlanta Hawks,0,97.98,36.86,86.24,0.43,5.87,19.62,0.3,30.99,66.62,0.47,18.39,22.77,0.81,11.25,30.13,41.38,24.73,11.1,4.0,16.6,27.65,100.69,97.42,97.9,0.27,0.23,0.51,53.51,67.1,11.29,6.13,0.46,14.67,25.65,0.22,1.55,0.31,1543.5,83.82,30.9,81.38,0.38,5.5,14.35,0.39,25.4,67.03,0.38,16.52,21.66,0.77,12.99,21.02,34.01,16.48,9.64,2.66,15.39,29.69,93.21,115.43,89.83,0.27,0.18,0.46,56.11,53.35,10.69,4.39,0.41,14.4,27.27,0.2,1.08,0.26,1406.97
2000-11-09,Portland Trail Blazers,Denver Nuggets,0,85.47,34.01,83.58,0.41,3.62,11.01,0.33,30.39,72.58,0.42,13.83,16.57,0.83,13.76,23.53,37.29,20.23,10.62,3.39,13.69,26.96,97.65,107.95,87.6,0.2,0.13,0.47,51.5,59.67,12.18,5.53,0.43,12.97,31.61,0.17,1.61,0.3,1463.44,98.86,37.15,85.0,0.44,6.49,21.76,0.31,30.66,63.24,0.49,18.07,28.32,0.62,11.26,23.85,35.11,21.25,9.63,5.74,14.64,26.91,99.49,109.1,99.38,0.34,0.25,0.51,55.97,57.86,9.61,8.62,0.47,13.09,24.82,0.22,1.48,0.29,1448.52
2000-11-10,Toronto Raptors,Cleveland Cavaliers,0,95.89,35.36,88.35,0.4,4.88,15.88,0.31,30.48,72.47,0.42,20.3,28.69,0.72,16.99,28.79,45.78,25.51,6.72,7.15,15.88,23.13,100.05,105.99,95.9,0.33,0.18,0.48,48.67,72.27,7.05,9.1,0.43,13.66,34.43,0.23,1.63,0.33,1473.05,89.16,33.04,77.51,0.43,1.55,6.86,0.22,31.5,70.65,0.45,21.53,32.32,0.67,11.74,38.26,50.0,18.57,6.06,8.77,20.67,28.52,90.62,87.22,95.66,0.42,0.09,0.49,47.07,55.85,6.15,12.44,0.44,18.4,27.01,0.28,0.89,0.26,1537.55
2000-11-10,Washington Wizards,Indiana Pacers,1,87.19,32.54,74.71,0.44,3.34,7.53,0.46,29.21,67.18,0.44,18.76,27.4,0.69,10.08,33.48,43.56,20.17,6.13,3.51,21.2,27.7,91.36,96.37,95.54,0.36,0.1,0.51,47.64,61.98,6.44,5.58,0.46,19.65,23.96,0.25,1.11,0.28,1496.52,86.83,34.48,77.43,0.45,4.61,16.54,0.28,29.87,60.88,0.49,13.27,18.32,0.71,9.3,26.15,35.44,18.7,5.76,4.0,16.68,30.02,96.35,105.05,90.21,0.24,0.21,0.51,50.97,54.43,6.43,6.89,0.48,16.27,23.63,0.18,1.15,0.27,1483.98
2000-11-10,Boston Celtics,New York Knicks,1,99.35,31.53,77.29,0.41,6.69,14.54,0.46,24.84,62.75,0.4,29.6,36.52,0.8,10.76,31.48,42.23,20.49,12.69,6.1,15.23,23.37,102.91,88.57,96.51,0.47,0.19,0.53,52.56,65.35,13.17,8.94,0.45,14.0,25.04,0.39,1.38,0.3,1524.55,79.65,28.91,71.93,0.4,4.12,13.02,0.31,24.78,58.9,0.42,17.72,21.97,0.8,10.9,27.5,38.4,16.64,5.88,4.49,18.76,26.37,92.27,107.5,86.17,0.31,0.18,0.49,49.56,56.97,6.87,7.52,0.43,18.62,26.33,0.25,0.98,0.25,1536.31
2000-11-10,Dallas Mavericks,San Antonio Spurs,0,99.18,35.39,83.51,0.43,8.76,22.64,0.39,26.63,60.87,0.44,19.65,26.78,0.74,15.75,29.64,45.39,21.91,7.49,7.49,16.88,26.26,105.85,101.57,93.78,0.32,0.27,0.52,50.72,61.86,7.94,12.05,0.48,15.05,32.09,0.24,1.31,0.29,1532.89,98.78,33.97,69.62,0.49,3.99,8.62,0.46,29.99,61.0,0.49,26.85,33.61,0.8,7.75,31.98,39.73,18.12,5.13,4.76,18.27,20.99,106.64,97.13,92.7,0.49,0.12,0.59,48.38,53.29,5.59,6.79,0.52,17.87,22.12,0.39,1.0,0.26,1542.75
2000-11-10,Utah Jazz,Miami Heat,1,105.26,40.14,78.65,0.51,4.5,9.12,0.49,35.64,69.53,0.51,20.48,33.58,0.6,10.01,25.13,35.13,29.63,8.74,4.0,13.89,29.73,111.97,101.15,93.99,0.44,0.12,0.56,53.41,73.38,9.25,6.77,0.54,13.01,25.78,0.27,2.27,0.36,1578.54,97.57,35.28,75.55,0.47,7.71,16.41,0.46,27.57,59.14,0.47,19.3,24.0,0.79,8.12,31.41,39.53,20.5,10.62,5.85,20.09,29.03,100.23,83.53,97.0,0.32,0.22,0.57,52.99,57.83,10.85,9.04,0.52,18.91,20.42,0.26,1.02,0.27,1503.34
2000-11-10,Golden State Warriors,Sacramento Kings,1,97.53,34.59,85.4,0.41,4.46,9.83,0.47,30.13,75.57,0.4,23.89,34.04,0.69,15.38,37.64,53.02,19.06,10.09,6.66,17.95,23.05,97.1,98.2,100.53,0.41,0.11,0.49,45.92,55.37,9.98,9.75,0.43,15.27,31.13,0.29,1.29,0.26,1468.29,96.62,36.88,78.71,0.48,4.75,13.1,0.36,32.12,65.61,0.5,18.11,23.09,0.78,9.61,30.45,40.06,24.79,10.56,5.35,16.73,21.77,104.31,92.31,90.84,0.29,0.17,0.55,47.17,66.71,11.4,8.44,0.51,15.9,24.19,0.23,1.53,0.31,1539.23
2000-11-10,Los Angeles Clippers,Atlanta Hawks,0,92.68,34.76,71.76,0.48,4.14,13.75,0.3,30.62,58.01,0.53,19.02,30.92,0.61,11.35,32.39,43.74,19.0,4.11,5.89,21.34,28.55,98.09,107.93,94.4,0.44,0.19,0.54,45.28,54.86,4.38,7.87,0.51,19.95,32.45,0.27,0.99,0.26,1456.94,84.23,30.88,81.67,0.38,5.23,14.11,0.37,25.64,67.56,0.38,17.24,22.59,0.77,13.26,21.93,35.19,16.68,9.43,2.45,15.37,28.41,93.27,114.23,90.22,0.28,0.17,0.46,55.38,54.0,10.42,4.05,0.41,14.3,27.72,0.21,1.09,0.27,1392.06
2000-11-11,New Jersey Nets,Seattle SuperSonics,0,86.41,32.27,82.49,0.39,2.77,9.41,0.29,29.5,73.08,0.41,19.11,27.7,0.69,10.58,33.01,43.6,22.9,9.5,6.75,14.76,29.62,89.6,90.25,96.56,0.34,0.11,0.46,52.35,71.33,9.82,9.86,0.41,13.53,21.66,0.23,1.56,0.33,1513.73,91.08,34.0,81.6,0.42,6.72,20.45,0.33,27.28,61.16,0.44,16.36,22.48,0.72,13.03,34.75,47.78,21.13,6.71,7.39,20.3,23.15,94.76,99.74,96.0,0.28,0.25,0.5,50.05,61.92,7.02,9.9,0.46,18.17,28.64,0.2,1.04,0.28,1446.39
2000-11-11,Indiana Pacers,Detroit Pistons,0,89.45,35.15,78.05,0.45,5.01,16.76,0.3,30.14,61.29,0.49,14.13,19.11,0.72,9.88,26.89,36.77,19.79,5.62,4.13,16.22,29.11,99.44,105.76,90.07,0.25,0.22,0.52,50.73,56.23,6.26,7.0,0.48,15.77,24.88,0.18,1.26,0.28,1501.69,97.79,39.6,89.11,0.44,3.19,12.14,0.25,36.41,76.97,0.47,15.41,20.08,0.76,12.96,31.79,44.74,19.92,7.36,5.35,16.3,28.0,101.18,100.9,96.62,0.23,0.14,0.5,50.42,50.84,7.63,7.29,0.46,14.21,30.96,0.18,1.37,0.26,1446.97
2000-11-11,Cleveland Cavaliers,Washington Wizards,0,90.23,34.0,76.82,0.44,2.15,6.89,0.3,31.85,69.94,0.46,20.08,30.84,0.64,11.34,35.95,47.29,19.24,6.76,7.98,20.35,27.71,93.35,90.06,94.74,0.4,0.09,0.5,48.29,56.15,7.06,11.34,0.46,18.4,27.07,0.26,0.94,0.26,1550.52,87.04,32.39,74.27,0.44,3.42,7.78,0.45,28.97,66.49,0.44,18.83,27.8,0.68,9.95,33.05,43.0,19.94,6.53,3.61,21.62,27.32,90.77,97.08,96.0,0.37,0.11,0.51,47.7,61.54,6.81,5.72,0.46,20.0,23.7,0.25,1.06,0.27,1461.86
2000-11-11,New York Knicks,Charlotte Hornets,0,81.35,29.46,72.21,0.41,4.07,12.72,0.32,25.39,59.49,0.43,18.36,22.51,0.81,11.37,26.71,38.08,16.24,5.9,4.65,18.8,25.44,94.1,108.56,86.28,0.31,0.17,0.49,48.92,55.0,6.88,7.69,0.43,18.56,28.4,0.26,0.95,0.25,1523.33,98.58,32.97,66.86,0.5,4.28,9.89,0.44,28.69,56.97,0.51,28.36,37.95,0.75,9.28,33.28,42.56,18.05,7.99,6.53,17.22,23.07,110.01,94.11,89.74,0.57,0.15,0.59,43.72,55.57,8.84,10.07,0.53,17.13,28.85,0.43,1.06,0.27,1563.55
2000-11-11,Philadelphia 76ers,Boston Celtics,0,98.19,36.03,71.11,0.51,3.23,10.18,0.33,32.8,60.94,0.54,22.91,30.35,0.75,10.0,30.07,40.06,23.55,9.77,5.61,15.51,23.22,111.25,89.15,88.73,0.43,0.14,0.59,50.11,65.2,11.08,8.91,0.53,15.35,27.65,0.32,1.6,0.31,1594.59,96.44,31.36,79.03,0.4,6.49,14.75,0.44,24.87,64.28,0.39,27.23,33.84,0.79,11.26,30.61,41.86,20.39,11.98,6.66,15.51,23.24,99.83,90.95,96.58,0.44,0.19,0.51,53.17,65.31,12.41,9.9,0.44,14.14,25.05,0.35,1.35,0.3,1492.3
2000-11-11,Chicago Bulls,Toronto Raptors,1,81.38,26.74,69.79,0.38,5.13,9.27,0.6,21.61,60.52,0.36,22.76,29.76,0.77,8.9,25.89,34.78,18.23,6.74,5.0,19.73,23.5,89.21,106.06,91.23,0.43,0.13,0.49,53.67,68.36,7.42,7.77,0.42,19.31,21.99,0.33,0.93,0.28,1400.45,96.9,35.53,87.11,0.41,4.78,15.59,0.31,30.75,71.52,0.43,21.06,29.16,0.73,16.07,30.38,46.46,25.62,6.76,7.58,15.97,22.58,100.92,102.77,96.05,0.34,0.18,0.49,48.05,72.23,7.07,9.72,0.44,13.87,33.45,0.25,1.62,0.33,1505.3
2000-11-11,Milwaukee Bucks,Minnesota Timberwolves,1,92.98,33.75,81.14,0.42,5.65,17.68,0.31,28.09,63.45,0.44,19.83,24.69,0.81,14.24,31.88,46.12,17.9,5.75,5.87,17.87,25.59,98.86,105.22,94.1,0.3,0.22,0.51,50.67,52.77,6.08,9.63,0.45,16.18,30.9,0.24,1.06,0.26,1450.36,102.3,41.72,87.27,0.48,5.05,10.17,0.48,36.66,77.1,0.48,13.81,17.23,0.81,12.91,28.96,41.87,26.66,7.21,3.83,15.02,25.42,107.97,104.58,93.7,0.2,0.12,0.54,49.34,63.69,7.61,5.39,0.51,13.67,30.74,0.16,1.77,0.32,1500.97
2000-11-11,San Antonio Spurs,Vancouver Grizzlies,0,97.86,33.94,70.37,0.49,3.87,8.86,0.44,30.06,61.5,0.49,26.11,32.57,0.8,8.01,31.42,39.43,18.52,5.6,4.76,17.55,20.57,106.6,96.67,91.87,0.47,0.13,0.58,48.49,54.52,6.18,6.94,0.51,17.21,22.76,0.38,1.09,0.26,1560.85,95.11,36.85,85.52,0.43,3.76,12.88,0.28,33.1,72.64,0.46,17.64,28.44,0.61,13.33,34.63,47.97,25.17,10.8,4.83,13.83,22.63,99.19,91.4,95.95,0.34,0.15,0.49,49.93,68.26,11.25,7.57,0.45,12.43,27.94,0.21,1.99,0.33,1563.85
