date,team,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,ortg,drtg,pace,ftr,3ptar,ts,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,ast_tov,ast_ratio,elo
2025-03-27,Dallas Mavericks,114.76,42.64,87.85,0.49,11.83,33.37,0.35,30.81,54.49,0.57,17.65,22.45,0.78,8.73,31.06,39.79,25.2,7.58,4.28,13.14,16.38,115.02,121.02,99.63,0.26,0.38,0.59,53.32,59.19,7.58,6.95,0.55,11.85,20.63,0.2,2.08,0.31,1430.5
2025-03-29,Dallas Mavericks,113.98,42.32,87.23,0.49,11.79,32.71,0.36,30.53,54.52,0.56,17.54,22.43,0.78,8.34,31.32,39.66,24.99,7.78,3.96,13.19,16.44,114.42,119.32,99.46,0.26,0.37,0.59,53.35,59.11,7.8,6.5,0.55,11.97,19.79,0.2,2.05,0.31,1443.22
2025-03-31,Dallas Mavericks,114.53,42.66,87.97,0.49,11.65,32.43,0.36,31.01,55.54,0.56,17.56,22.41,0.78,8.3,31.38,39.68,25.23,7.88,4.25,12.75,16.61,114.54,118.65,99.83,0.26,0.37,0.59,53.66,59.21,7.87,7.0,0.55,11.57,19.53,0.2,2.22,0.31,1452.5
2025-04-02,Dallas Mavericks,114.14,42.57,87.89,0.49,11.56,32.28,0.36,31.01,55.6,0.56,17.43,22.73,0.77,8.46,31.77,40.23,25.49,7.63,4.17,12.57,16.73,114.37,118.52,99.63,0.26,0.37,0.58,53.21,59.97,7.62,7.04,0.55,11.41,19.79,0.2,2.27,0.31,1429.59
2025-04-04,Dallas Mavericks,114.37,42.59,87.57,0.49,11.76,32.34,0.36,30.83,55.23,0.56,17.43,22.66,0.77,8.17,32.22,40.39,25.52,7.57,4.43,12.75,16.7,114.37,118.26,99.83,0.26,0.37,0.59,53.07,60.02,7.56,7.48,0.56,11.59,19.2,0.2,2.23,0.31,1439.8
2025-04-05,Dallas Mavericks,112.8,42.13,86.94,0.49,11.25,31.66,0.35,30.87,55.28,0.56,17.29,22.73,0.76,7.98,32.27,40.25,25.13,7.58,3.98,13.17,16.5,112.8,118.19,99.79,0.27,0.36,0.58,53.24,59.69,7.57,6.78,0.55,12.01,18.73,0.2,2.13,0.31,1429.36
2025-04-09,Dallas Mavericks,112.03,41.51,86.27,0.48,10.94,31.32,0.35,30.57,54.95,0.56,18.08,23.7,0.76,8.14,32.23,40.37,24.59,7.37,4.24,13.35,16.57,112.22,119.39,99.76,0.28,0.36,0.58,53.12,59.22,7.38,7.11,0.55,12.18,19.03,0.21,2.06,0.31,1419.14
2025-04-11,Dallas Mavericks,111.05,41.14,85.35,0.48,10.77,30.95,0.34,30.37,54.4,0.56,18.0,23.73,0.76,8.19,32.03,40.22,25.01,7.26,4.31,13.77,16.4,111.77,119.67,99.27,0.28,0.36,0.58,52.93,60.96,7.3,7.31,0.55,12.64,19.53,0.21,2.04,0.31,1399.57
2025-04-13,Dallas Mavericks,111.82,41.6,85.56,0.49,11.04,31.12,0.35,30.57,54.44,0.56,17.59,23.36,0.75,8.4,32.85,41.25,25.57,7.32,4.71,14.16,16.1,112.29,118.41,99.48,0.28,0.36,0.58,52.35,61.52,7.34,7.94,0.55,12.93,20.14,0.21,2.02,0.31,1408.0
2025-10-22,Dallas Mavericks,110.85,41.42,85.67,0.48,10.58,30.78,0.34,30.83,54.89,0.56,17.44,23.21,0.75,8.5,32.45,40.95,25.17,7.23,4.59,14.4,15.87,111.26,119.47,99.55,0.28,0.36,0.58,52.75,60.77,7.25,7.74,0.55,13.11,20.31,0.21,1.96,0.31,1415.47
2025-10-24,Dallas Mavericks,109.72,40.77,85.56,0.48,10.46,30.14,0.34,30.31,55.42,0.55,17.72,23.43,0.75,8.55,32.13,40.67,24.84,7.09,4.49,14.45,16.33,110.06,119.73,99.62,0.28,0.35,0.57,53.04,60.98,7.11,7.52,0.54,13.14,20.24,0.21,1.92,0.31,1376.88
2025-10-26,Dallas Mavericks,109.69,40.67,85.59,0.48,10.35,30.25,0.34,30.31,55.34,0.55,18.0,23.78,0.75,8.5,32.58,41.09,24.75,7.35,4.43,14.89,16.53,109.4,119.06,100.25,0.28,0.35,0.57,52.82,60.89,7.31,7.43,0.54,13.44,20.1,0.21,1.87,0.31,1346.01
2025-10-27,Dallas Mavericks,111.72,41.3,85.43,0.48,10.32,29.91,0.34,30.98,55.52,0.56,18.79,24.86,0.75,8.7,32.8,41.5,25.25,7.6,4.56,15.28,17.21,110.62,119.24,100.89,0.3,0.35,0.58,52.42,61.13,7.49,7.58,0.54,13.68,20.69,0.22,1.85,0.31,1371.31
2025-10-29,Dallas Mavericks,110.5,40.74,85.47,0.48,10.43,30.4,0.34,30.32,55.07,0.55,18.59,24.66,0.75,8.52,32.69,41.21,24.91,7.5,4.55,14.9,16.98,109.66,118.13,100.65,0.29,0.35,0.57,52.85,61.12,7.41,7.56,0.54,13.37,20.1,0.22,1.87,0.31,1365.74
2025-11-01,Dallas Mavericks,110.44,40.51,85.15,0.48,10.11,30.02,0.33,30.4,55.12,0.55,19.31,25.47,0.75,8.43,33.19,41.62,24.62,7.3,4.74,15.17,17.35,109.13,116.72,101.12,0.3,0.35,0.57,52.87,60.7,7.19,7.87,0.54,13.57,19.91,0.23,1.82,0.3,1379.24
2025-11-03,Dallas Mavericks,110.49,40.05,84.66,0.47,10.47,30.91,0.34,29.58,53.76,0.55,19.92,26.0,0.76,8.37,33.46,41.83,24.45,6.95,4.64,15.2,17.89,109.4,117.05,100.91,0.31,0.36,0.58,52.69,61.07,6.86,7.65,0.54,13.63,19.85,0.24,1.79,0.3,1368.65
2025-11-05,Dallas Mavericks,109.95,40.1,84.82,0.47,10.32,31.11,0.33,29.79,53.71,0.56,19.43,25.62,0.75,8.44,33.22,41.65,24.83,7.28,4.69,15.22,18.4,108.9,116.53,100.89,0.31,0.37,0.57,52.96,61.92,7.19,7.78,0.53,13.65,19.87,0.23,1.8,0.31,1362.34
2025-11-07,Dallas Mavericks,109.19,39.88,85.05,0.47,10.21,31.02,0.33,29.67,54.04,0.55,19.21,25.36,0.75,8.57,33.33,41.91,24.33,7.51,4.87,15.29,18.23,108.21,115.44,100.82,0.3,0.36,0.57,53.08,60.94,7.43,8.08,0.53,13.7,19.92,0.23,1.74,0.3,1347.69
2025-11-08,Dallas Mavericks,108.6,39.96,85.07,0.47,10.17,31.43,0.32,29.79,53.64,0.56,18.52,24.69,0.74,8.51,33.55,42.06,24.36,7.5,4.97,15.52,18.33,107.48,115.27,100.96,0.29,0.37,0.57,52.84,60.91,7.42,8.37,0.53,13.91,19.73,0.22,1.71,0.3,1331.03
2025-11-10,Dallas Mavericks,108.7,40.05,85.63,0.47,9.85,30.9,0.32,30.19,54.73,0.55,18.75,25.14,0.74,9.06,33.7,42.77,24.4,7.99,5.08,15.32,18.31,107.6,114.46,100.95,0.3,0.36,0.56,52.32,60.89,7.9,8.64,0.53,13.68,20.76,0.22,1.73,0.3,1349.0
2025-11-12,Dallas Mavericks,109.21,39.87,85.74,0.47,9.81,31.51,0.31,30.05,54.23,0.56,19.67,26.35,0.74,9.55,33.92,43.47,24.56,8.03,5.26,15.39,18.64,107.91,114.09,101.14,0.31,0.37,0.56,51.71,61.6,7.93,9.02,0.52,13.66,21.53,0.23,1.72,0.31,1343.8
2025-11-14,Dallas Mavericks,109.36,40.01,85.72,0.47,10.28,32.47,0.32,29.73,53.25,0.56,19.06,25.7,0.73,9.43,34.11,43.55,25.04,8.2,5.59,15.77,18.92,107.88,114.23,101.31,0.3,0.38,0.56,51.69,62.5,8.08,9.55,0.53,13.98,21.35,0.22,1.71,0.31,1329.76
2025-11-16,Dallas Mavericks,110.27,40.18,86.54,0.46,10.24,32.72,0.31,29.94,53.82,0.56,19.66,26.45,0.74,9.56,34.44,43.99,24.59,8.41,5.74,16.41,19.23,107.26,113.52,101.42,0.31,0.38,0.56,51.44,61.23,8.15,9.89,0.52,14.27,21.45,0.23,1.65,0.3,1316.15
2025-11-17,Dallas Mavericks,111.93,40.67,87.15,0.47,10.53,32.75,0.32,30.15,54.39,0.56,20.06,27.22,0.73,9.77,34.41,44.18,25.15,8.29,5.94,16.27,19.44,108.28,113.97,101.3,0.31,0.38,0.56,51.58,61.76,8.01,10.12,0.53,14.07,21.9,0.23,1.69,0.3,1338.45
2025-11-19,Dallas Mavericks,110.74,40.13,86.98,0.46,10.42,32.56,0.32,29.71,54.42,0.55,20.07,27.59,0.72,9.76,34.37,44.13,24.24,8.18,5.86,16.58,19.64,106.78,113.89,101.79,0.32,0.37,0.56,52.04,60.12,7.88,10.03,0.52,14.3,21.56,0.23,1.6,0.3,1330.57
2025-11-21,Dallas Mavericks,110.7,39.74,86.9,0.46,10.83,33.44,0.32,28.92,53.47,0.54,20.38,27.77,0.73,9.82,34.82,44.64,24.22,8.03,5.83,16.67,20.1,106.91,113.6,101.74,0.32,0.39,0.56,51.87,60.69,7.73,10.07,0.52,14.37,21.75,0.24,1.59,0.3,1325.52
2025-11-22,Dallas Mavericks,111.26,39.79,86.8,0.46,11.15,34.16,0.32,28.63,52.64,0.55,20.53,27.85,0.73,9.96,34.89,44.85,24.64,8.06,6.1,16.91,20.05,107.3,113.57,101.99,0.32,0.39,0.56,51.55,61.69,7.76,10.43,0.52,14.56,22.09,0.24,1.58,0.3,1333.87
2025-11-24,Dallas Mavericks,110.11,39.38,86.89,0.45,11.22,34.3,0.32,28.16,52.59,0.54,20.14,27.14,0.74,10.05,34.59,44.64,24.23,7.78,6.26,16.58,20.13,107.05,113.46,101.25,0.31,0.4,0.56,52.03,61.24,7.52,10.67,0.52,14.32,22.18,0.23,1.57,0.3,1315.79
2025-11-28,Dallas Mavericks,109.56,39.26,87.54,0.45,11.27,34.7,0.32,27.99,52.84,0.53,19.77,26.39,0.75,10.35,34.6,44.94,24.03,7.84,6.22,16.63,20.06,106.48,112.78,101.37,0.3,0.4,0.55,52.07,60.93,7.58,10.49,0.51,14.32,22.49,0.23,1.54,0.3,1312.42
2025-11-29,Dallas Mavericks,110.04,39.51,87.79,0.45,11.4,34.51,0.33,28.11,53.28,0.53,19.63,26.05,0.76,10.66,33.93,44.58,24.25,7.86,6.05,16.29,20.29,107.65,114.36,100.88,0.3,0.39,0.55,51.73,61.11,7.65,10.4,0.52,14.05,23.33,0.23,1.6,0.3,1308.8
2025-12-01,Dallas Mavericks,110.49,39.58,88.04,0.45,11.44,34.96,0.33,28.14,53.08,0.53,19.89,26.19,0.76,10.27,33.88,44.15,24.16,8.34,5.86,15.8,20.28,107.85,113.7,101.19,0.3,0.4,0.56,51.93,60.8,8.09,10.08,0.52,13.64,22.48,0.23,1.66,0.3,1331.57
2025-12-03,Dallas Mavericks,111.9,40.52,88.6,0.46,11.78,34.78,0.34,28.74,53.82,0.54,19.07,25.27,0.75,10.06,34.06,44.12,24.95,8.09,5.71,15.31,20.22,109.32,113.87,101.19,0.29,0.39,0.56,51.65,61.26,7.85,9.83,0.52,13.23,22.11,0.22,1.84,0.31,1369.52
2025-12-05,Dallas Mavericks,112.44,40.92,88.93,0.46,12.08,34.69,0.35,28.84,54.25,0.53,18.52,24.44,0.76,10.07,34.52,44.59,25.29,7.97,5.8,15.25,19.95,109.9,113.36,101.23,0.28,0.39,0.56,51.88,61.42,7.75,9.89,0.53,13.19,22.38,0.21,1.86,0.31,1400.99
2025-12-06,Dallas Mavericks,112.19,40.81,88.73,0.46,12.3,34.85,0.35,28.52,53.88,0.53,18.26,24.26,0.75,9.98,33.86,43.83,25.35,7.58,5.57,15.0,19.86,110.21,115.23,100.8,0.28,0.39,0.56,51.52,61.78,7.37,9.54,0.53,13.02,22.13,0.21,1.89,0.31,1398.35
2025-12-12,Dallas Mavericks,112.98,41.37,88.3,0.47,12.02,33.88,0.36,29.35,54.42,0.54,18.23,24.04,0.76,9.79,33.28,43.07,25.18,7.97,5.5,14.85,19.57,111.61,115.06,100.37,0.27,0.38,0.57,51.06,60.77,7.82,9.43,0.54,12.97,22.31,0.21,1.88,0.31,1435.34
2025-12-15,Dallas Mavericks,113.6,41.77,88.74,0.47,11.92,33.79,0.35,29.86,54.95,0.54,18.14,23.91,0.76,9.75,33.21,42.96,25.75,8.14,5.7,14.8,19.57,112.08,114.45,100.54,0.27,0.38,0.57,50.8,61.45,7.98,10.0,0.54,12.89,22.26,0.21,1.92,0.31,1445.87
2025-12-18,Dallas Mavericks,114.95,42.21,89.35,0.47,11.74,33.36,0.35,30.47,55.99,0.54,18.78,25.04,0.75,10.04,33.61,43.65,25.65,7.97,5.74,14.75,20.02,112.43,114.98,100.7,0.28,0.37,0.57,51.0,60.71,7.77,10.0,0.54,12.75,22.57,0.21,1.9,0.31,1427.0
2025-12-20,Dallas Mavericks,114.7,41.95,89.38,0.47,11.32,33.06,0.34,30.63,56.32,0.54,19.47,25.61,0.76,10.09,34.0,44.09,25.33,7.67,6.34,14.85,20.03,111.82,114.21,100.49,0.29,0.37,0.57,50.66,60.3,7.47,10.46,0.53,12.79,22.54,0.22,1.86,0.31,1441.87
2025-12-22,Dallas Mavericks,114.87,42.24,88.98,0.48,10.77,32.03,0.33,31.47,56.95,0.55,19.62,25.42,0.77,10.0,34.19,44.19,25.3,7.51,6.41,15.13,20.23,112.04,114.69,100.55,0.29,0.36,0.57,50.41,59.84,7.33,10.56,0.54,13.08,22.69,0.22,1.82,0.3,1428.38
2025-12-23,Dallas Mavericks,114.81,42.55,90.09,0.47,10.8,32.23,0.33,31.75,57.86,0.55,18.93,25.0,0.76,10.57,34.44,45.01,25.59,7.66,6.31,15.22,20.14,111.7,114.59,100.95,0.28,0.36,0.57,50.55,60.08,7.45,10.38,0.53,13.05,23.42,0.21,1.82,0.31,1408.52
2025-12-25,Dallas Mavericks,115.92,43.32,90.4,0.48,10.76,31.77,0.33,32.56,58.63,0.55,18.52,24.28,0.77,10.64,33.8,44.44,26.17,7.81,6.07,14.95,19.56,113.18,115.71,100.75,0.27,0.35,0.57,50.59,60.27,7.62,10.06,0.54,12.83,23.85,0.21,1.91,0.31,1418.06
2025-12-27,Dallas Mavericks,116.07,43.72,90.33,0.48,10.35,30.58,0.33,33.37,59.75,0.56,18.29,24.12,0.76,10.15,34.13,44.28,25.58,7.59,6.0,14.69,19.27,113.1,116.02,101.05,0.27,0.34,0.58,50.18,58.55,7.39,10.08,0.54,12.65,22.83,0.2,1.89,0.3,1407.42
2025-12-29,Dallas Mavericks,115.66,43.54,90.13,0.48,10.54,30.37,0.34,33.0,59.76,0.55,18.05,23.91,0.76,10.22,34.52,44.74,25.49,7.45,6.13,15.11,18.79,112.63,115.75,101.2,0.27,0.34,0.58,50.13,58.61,7.25,10.21,0.54,13.0,22.92,0.2,1.84,0.3,1387.76
2026-01-01,Dallas Mavericks,116.22,43.71,90.25,0.48,10.59,30.42,0.34,33.12,59.83,0.55,18.22,24.02,0.76,10.11,34.4,44.51,25.99,7.37,6.19,14.88,18.81,113.15,116.11,101.3,0.27,0.34,0.58,49.87,59.47,7.17,10.35,0.54,12.81,22.83,0.2,1.91,0.3,1378.13
2026-01-03,Dallas Mavericks,115.75,43.61,90.47,0.48,10.35,30.37,0.34,33.25,60.1,0.55,18.19,23.71,0.77,9.84,34.24,44.08,25.79,7.33,5.86,14.78,18.4,112.59,116.4,101.46,0.26,0.34,0.57,49.77,59.14,7.12,9.79,0.54,12.72,22.26,0.2,1.9,0.3,1353.63
2026-01-06,Dallas Mavericks,115.41,43.7,89.81,0.49,10.23,29.69,0.34,33.47,60.12,0.56,17.77,23.14,0.77,9.26,34.93,44.19,25.69,7.23,6.11,14.87,18.15,112.35,115.53,101.43,0.26,0.33,0.58,49.7,58.74,7.03,10.12,0.54,12.91,21.08,0.2,1.87,0.3,1381.31
2026-01-08,Dallas Mavericks,114.43,43.4,90.27,0.48,10.02,29.34,0.34,33.38,60.93,0.55,17.61,23.09,0.77,9.66,35.23,44.9,25.17,7.12,5.86,14.94,17.71,111.4,114.18,101.48,0.26,0.33,0.57,50.12,57.9,6.92,9.7,0.54,12.91,21.7,0.2,1.83,0.3,1390.82
2026-01-10,Dallas Mavericks,114.28,43.43,89.83,0.48,10.37,29.73,0.34,33.06,60.1,0.55,17.05,22.26,0.77,9.61,35.36,44.97,25.58,6.87,5.6,15.22,17.33,111.69,114.38,101.37,0.25,0.33,0.58,50.33,58.78,6.71,9.27,0.54,13.24,21.73,0.19,1.82,0.3,1381.55
2026-01-12,Dallas Mavericks,113.54,43.08,89.85,0.48,10.5,30.04,0.34,32.59,59.81,0.54,16.87,22.24,0.77,9.54,35.21,44.74,25.45,6.88,5.59,15.13,17.01,110.9,114.62,101.62,0.25,0.33,0.57,49.93,59.01,6.71,9.39,0.54,13.17,21.4,0.19,1.81,0.3,1357.29
2026-01-14,Dallas Mavericks,113.72,43.19,89.6,0.48,10.82,30.32,0.35,32.37,59.28,0.55,16.53,21.72,0.77,9.5,34.75,44.25,25.77,7.02,5.44,14.99,16.9,111.71,114.39,101.11,0.24,0.34,0.58,49.6,59.66,6.9,9.2,0.54,13.12,21.56,0.19,1.84,0.31,1375.43
2026-01-15,Dallas Mavericks,113.46,43.15,89.89,0.48,10.38,30.41,0.34,32.77,59.48,0.55,16.79,22.36,0.76,9.73,34.63,44.36,25.16,6.96,5.28,14.35,17.01,111.92,115.04,100.73,0.25,0.34,0.57,49.93,58.23,6.87,9.01,0.54,12.57,22.04,0.19,1.9,0.3,1363.21
2026-01-17,Dallas Mavericks,115.44,43.98,90.44,0.49,10.89,31.28,0.34,33.09,59.16,0.56,16.6,22.06,0.76,9.67,34.76,44.43,25.89,7.34,5.36,14.19,17.13,113.36,114.98,101.15,0.24,0.35,0.58,50.24,58.64,7.2,9.13,0.55,12.4,22.2,0.18,1.97,0.3,1389.66
2026-01-19,Dallas Mavericks,117.16,44.42,90.48,0.49,11.34,31.85,0.35,33.08,58.63,0.57,16.98,23.03,0.75,9.87,34.56,44.43,26.64,7.42,5.1,14.02,17.14,114.95,115.24,101.29,0.25,0.35,0.58,50.22,59.67,7.27,8.69,0.55,12.23,22.73,0.19,2.06,0.31,1410.0
2026-01-22,Dallas Mavericks,117.14,44.22,89.85,0.49,11.56,31.73,0.36,32.65,58.12,0.56,17.15,23.42,0.74,9.62,35.04,44.66,26.59,7.51,5.09,14.18,17.38,114.88,114.02,101.37,0.26,0.35,0.59,50.05,59.86,7.37,8.65,0.56,12.41,22.24,0.19,2.03,0.31,1449.91
2026-01-24,Dallas Mavericks,117.52,44.15,89.59,0.49,11.62,31.91,0.36,32.53,57.68,0.57,17.59,23.88,0.75,9.65,35.68,45.33,26.47,7.4,5.17,14.73,17.28,114.68,113.27,101.9,0.27,0.36,0.59,50.78,59.69,7.23,8.86,0.56,12.82,22.36,0.2,1.97,0.31,1474.15
2026-01-28,Dallas Mavericks,117.07,43.88,89.89,0.49,11.51,31.6,0.36,32.37,58.29,0.56,17.81,24.14,0.75,9.8,35.46,45.26,26.24,7.48,5.26,14.54,17.37,114.32,113.42,101.86,0.27,0.35,0.58,50.2,59.52,7.31,9.04,0.55,12.63,22.44,0.2,1.96,0.31,1452.19
2026-01-29,Dallas Mavericks,116.13,43.4,89.45,0.49,10.88,30.68,0.34,32.52,58.77,0.56,18.43,25.22,0.74,10.11,35.48,45.59,25.86,7.41,5.13,14.91,17.45,113.29,113.39,101.99,0.28,0.34,0.58,50.49,59.33,7.24,8.81,0.55,12.9,23.07,0.21,1.88,0.3,1430.37
2026-01-31,Dallas Mavericks,116.44,43.69,90.33,0.48,10.82,30.79,0.34,32.87,59.54,0.55,18.23,24.74,0.75,10.3,35.53,45.82,25.81,7.4,5.3,14.45,17.31,113.71,114.07,101.92,0.28,0.34,0.58,50.56,58.89,7.24,9.26,0.54,12.49,23.21,0.2,1.97,0.31,1422.78
2026-02-03,Dallas Mavericks,115.89,43.56,90.49,0.48,10.69,30.17,0.35,32.87,60.32,0.55,18.07,24.87,0.74,10.35,35.73,46.08,25.34,7.17,5.25,14.26,16.96,113.29,113.64,101.81,0.28,0.33,0.57,50.41,57.94,7.01,9.02,0.54,12.32,23.29,0.2,1.95,0.3,1417.64
2026-02-05,Dallas Mavericks,114.79,43.08,90.5,0.48,10.61,30.4,0.34,32.47,60.09,0.54,18.01,24.73,0.74,10.56,35.89,46.45,25.1,6.89,5.18,13.93,16.6,112.62,113.8,101.43,0.28,0.34,0.57,50.5,58.01,6.75,8.91,0.54,12.06,23.44,0.2,1.98,0.3,1405.18
2026-02-07,Dallas Mavericks,115.3,43.32,90.89,0.48,10.7,30.43,0.34,32.62,60.46,0.54,17.96,24.45,0.75,10.34,35.83,46.17,24.88,6.99,5.34,13.61,16.78,112.79,114.73,101.74,0.27,0.33,0.57,50.17,57.24,6.83,9.21,0.54,11.79,22.92,0.2,2.01,0.3,1394.29
2026-02-10,Dallas Mavericks,115.74,43.45,91.73,0.47,10.99,30.88,0.35,32.46,60.85,0.54,17.84,24.22,0.75,10.41,35.34,45.74,25.56,7.2,5.25,13.17,16.62,112.86,115.42,102.2,0.27,0.34,0.57,49.72,58.57,7.0,9.01,0.53,11.41,22.89,0.2,2.21,0.31,1388.9
2026-02-12,Dallas Mavericks,115.42,43.08,90.78,0.48,10.66,30.32,0.34,32.42,60.46,0.54,18.61,25.37,0.75,10.24,35.2,45.44,25.11,7.22,5.12,13.33,16.26,112.75,115.77,102.16,0.28,0.33,0.57,49.55,57.95,7.03,8.96,0.53,11.57,22.72,0.21,2.15,0.31,1380.72
2026-02-20,Dallas Mavericks,114.69,42.8,90.1,0.48,10.51,30.17,0.34,32.29,59.92,0.54,18.58,25.35,0.75,9.85,34.46,44.31,24.92,7.23,4.82,13.39,16.29,112.35,116.46,101.87,0.29,0.33,0.57,48.86,57.9,7.06,8.45,0.53,11.7,21.91,0.21,2.11,0.3,1367.47
2026-02-22,Dallas Mavericks,114.47,42.66,90.4,0.47,10.35,29.8,0.34,32.31,60.6,0.54,18.81,25.62,0.75,10.09,34.13,44.22,24.62,7.52,4.69,13.26,16.36,112.04,116.54,101.98,0.29,0.33,0.56,48.61,57.4,7.34,8.25,0.53,11.57,22.24,0.21,2.09,0.3,1360.11
2026-02-24,Dallas Mavericks,115.57,43.09,90.6,0.48,10.39,29.71,0.34,32.7,60.89,0.54,18.99,26.14,0.74,10.07,34.31,44.38,24.81,7.6,4.55,13.14,16.18,112.65,116.64,102.36,0.29,0.33,0.57,48.91,57.29,7.38,8.0,0.53,11.44,22.33,0.21,2.11,0.3,1375.72
2026-02-26,Dallas Mavericks,116.04,43.35,90.05,0.48,10.31,29.46,0.34,33.03,60.58,0.55,19.04,26.04,0.74,10.14,34.26,44.41,24.97,7.45,4.51,13.36,16.36,113.65,116.67,101.94,0.29,0.33,0.57,49.76,57.33,7.26,8.0,0.54,11.68,23.02,0.21,2.09,0.3,1396.05
2026-02-27,Dallas Mavericks,116.46,43.49,89.49,0.49,10.27,29.08,0.35,33.22,60.4,0.55,19.21,26.62,0.73,9.99,34.19,44.18,24.87,7.24,4.37,13.58,16.39,114.1,117.46,101.92,0.3,0.32,0.58,49.62,56.93,7.06,7.69,0.55,11.88,22.88,0.22,2.04,0.3,1362.29
2026-03-01,Dallas Mavericks,115.62,43.03,89.38,0.48,10.18,29.26,0.34,32.84,60.12,0.55,19.39,27.06,0.73,10.21,34.14,44.35,24.72,7.04,4.31,14.09,16.13,113.18,117.51,102.04,0.31,0.33,0.57,49.8,57.3,6.86,7.56,0.54,12.23,23.26,0.22,1.98,0.3,1323.72
2026-03-03,Dallas Mavericks,113.82,42.38,89.04,0.48,10.16,29.41,0.34,32.21,59.63,0.54,18.9,26.39,0.73,10.16,34.57,44.73,24.43,6.96,4.14,14.29,16.3,111.65,116.41,101.78,0.3,0.33,0.57,49.94,57.55,6.81,7.26,0.53,12.46,23.04,0.21,1.93,0.3,1317.94
2026-03-05,Dallas Mavericks,112.31,41.41,88.17,0.47,9.73,29.04,0.33,31.68,59.13,0.54,19.75,27.51,0.73,10.06,34.48,44.54,24.08,6.98,4.06,14.31,16.49,110.43,116.79,101.5,0.32,0.33,0.56,49.72,58.27,6.85,7.4,0.52,12.52,22.81,0.23,1.89,0.3,1312.58
2026-03-06,Dallas Mavericks,112.6,41.3,87.95,0.47,10.05,29.29,0.33,31.25,58.66,0.53,19.96,27.61,0.73,10.07,34.32,44.39,24.41,6.93,4.4,14.19,16.57,110.99,117.06,101.27,0.32,0.33,0.56,49.56,59.27,6.81,7.96,0.53,12.45,22.88,0.23,1.92,0.3,1309.76
2026-03-08,Dallas Mavericks,111.79,41.06,88.34,0.47,10.26,29.61,0.34,30.8,58.73,0.53,19.4,26.75,0.74,9.95,34.45,44.4,24.26,6.64,4.46,13.82,16.57,110.32,117.32,101.15,0.31,0.33,0.56,49.14,59.24,6.53,8.13,0.52,12.15,22.41,0.22,1.95,0.31,1305.52
2026-03-10,Dallas Mavericks,110.58,40.7,88.3,0.46,9.89,29.59,0.33,30.81,58.71,0.53,19.29,26.34,0.75,10.17,34.44,44.6,24.11,6.54,4.61,14.15,16.84,109.2,117.55,101.09,0.3,0.33,0.55,49.44,59.42,6.44,8.33,0.52,12.42,22.82,0.22,1.9,0.3,1294.78
2026-03-12,Dallas Mavericks,110.7,40.71,88.2,0.46,10.05,29.71,0.33,30.67,58.49,0.53,19.23,26.2,0.75,10.3,34.29,44.59,24.32,6.49,4.32,14.13,16.8,109.58,118.33,100.87,0.3,0.34,0.56,49.45,59.92,6.4,7.81,0.52,12.42,23.13,0.22,1.91,0.31,1294.78
2026-03-13,Dallas Mavericks,111.39,41.01,88.47,0.46,10.17,29.81,0.33,30.83,58.66,0.53,19.2,26.0,0.75,10.98,34.61,45.59,24.47,6.6,4.65,14.6,16.77,110.28,117.87,100.87,0.3,0.34,0.56,50.16,59.86,6.51,8.49,0.52,12.74,24.62,0.22,1.86,0.3,1288.97
2026-03-15,Dallas Mavericks,110.62,40.66,88.28,0.46,10.0,29.83,0.33,30.66,58.45,0.53,19.31,25.97,0.76,11.07,34.14,45.21,24.49,6.36,4.51,14.9,16.56,109.56,119.08,100.86,0.3,0.34,0.55,49.91,60.5,6.28,8.27,0.52,12.99,24.63,0.22,1.82,0.31,1280.1
2026-03-16,Dallas Mavericks,111.59,40.91,88.17,0.46,10.23,29.7,0.34,30.68,58.47,0.53,19.54,25.95,0.76,10.9,34.24,45.15,25.04,6.78,4.57,14.81,16.84,110.51,119.04,100.89,0.3,0.34,0.56,50.13,61.36,6.7,8.47,0.52,12.93,24.53,0.23,1.86,0.31,1318.07
2026-03-18,Dallas Mavericks,111.52,41.12,89.29,0.46,10.42,30.27,0.34,30.71,59.02,0.52,18.86,25.16,0.76,11.09,34.4,45.49,25.15,6.97,4.46,14.59,17.12,109.93,119.29,101.4,0.29,0.34,0.56,49.96,61.31,6.84,8.25,0.52,12.69,24.48,0.22,1.89,0.31,1303.7
2026-03-21,Dallas Mavericks,111.94,41.16,89.12,0.46,10.41,30.04,0.34,30.74,59.07,0.52,19.21,25.38,0.76,11.08,34.14,45.22,25.19,7.04,4.54,14.78,16.78,110.21,120.1,101.52,0.29,0.34,0.56,49.87,61.35,6.9,8.25,0.52,12.84,24.6,0.22,1.87,0.31,1293.8
2026-03-23,Dallas Mavericks,113.2,41.63,89.91,0.46,10.58,30.29,0.34,31.05,59.61,0.52,19.37,25.59,0.76,11.47,33.89,45.35,25.2,6.87,4.62,14.57,16.7,111.28,121.03,101.01,0.29,0.34,0.56,50.21,60.77,6.73,8.5,0.52,12.6,25.21,0.22,1.9,0.31,1283.98
